time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw
1564084874.8,0.0131026556357,-0.0195881160601,0.96284936275,-1.27148970529,-0.707489548886,-0.91523756078,214.673909935,-320.931693528,15775.3239593,-166.565151393,-92.6811309041,-119.896120462
1564084874.92,0.0146000072596,-0.0192650466416,0.964782199913,-1.27563844468,-0.719946700868,-0.916843575694,239.206518942,-315.638524175,15806.9915634,-167.108636254,-94.3130178137,-120.106508416
1564084875.03,0.0143362955962,-0.0192916669774,0.964519800234,-1.27173872235,-0.714364244521,-0.921342424231,234.885867048,-316.074671758,15802.692407,-166.597772628,-93.5817160323,-120.695857574
1564084875.14,0.0139036425991,-0.0192912112172,0.964820749898,-1.29570988829,-0.717736980375,-0.953635662724,227.797280343,-316.067204582,15807.6231663,-169.737995365,-94.0235444291,-124.926271817
1564084875.26,0.0137828095891,-0.0193396291579,0.964603323346,-1.30354347961,-0.713902213635,-0.955982020116,225.817552309,-316.860484124,15804.0608497,-170.764195829,-93.5211899862,-125.233644635
1564084875.37,0.0136984739427,-0.0192611349922,0.964480881636,-1.3250975286,-0.692130312882,-0.942063207417,224.435797078,-315.574435711,15802.0547647,-173.587776246,-90.6690709875,-123.410280172
1564084875.48,0.013573743736,-0.0191660761804,0.964614824723,-1.31014502764,-0.689329495334,-0.94556681034,222.39221737,-314.01699214,15804.2492883,-171.628998621,-90.3021638888,-123.869252155
1564084875.6,0.0132661740499,-0.0190561091874,0.964320334438,-1.31882518137,-0.667724790076,-0.986887991901,217.352995633,-312.215292926,15799.4243594,-172.766098759,-87.4719474999,-129.282326939
1564084875.71,0.0134776425824,-0.0188838967062,0.963664668181,-1.33121747239,-0.66660116603,-0.969115223245,220.81769607,-309.393763634,15788.6819235,-174.389488883,-87.3247527499,-126.954094245
1564084875.82,0.0133505814491,-0.0188509757855,0.963294295113,-1.29427893126,-0.693834179198,-0.947776220005,218.735926463,-308.85438727,15782.6137311,-169.550539995,-90.8922774749,-124.158684821
1564084875.94,0.0132606404917,-0.0187481047695,0.962863303102,-1.28698844271,-0.668725570438,-0.941548216325,217.262333816,-307.168948543,15775.552358,-168.595485996,-87.6030497274,-123.342816339
1564084876.05,0.0129599670676,-0.018850833355,0.962890449354,-1.27661020913,-0.667501868356,-0.922965913776,212.336100435,-308.852053689,15775.9971222,-167.235937396,-87.4427447547,-120.908534705
1564084876.16,0.0131288141108,-0.019040945332,0.962768396606,-1.27261331035,-0.648079925796,-0.939829627742,215.102490391,-311.96684832,15773.99741,-166.712343656,-84.8984702792,-123.117681234
1564084876.28,0.0131587061372,-0.0188214211113,0.962805033508,-1.27970312436,-0.652737582071,-0.935923000846,215.592241352,-308.370163488,15774.597669,-167.641109291,-85.5086232513,-122.605913111
1564084876.39,0.013039124586,-0.0187703336877,0.962789178595,-1.27845036917,-0.644715732261,-0.938513906868,213.633017217,-307.533147139,15774.3379021,-167.476998362,-84.4577609262,-122.9453218
1564084876.51,0.0130291574399,-0.0189684956314,0.963287604485,-1.30022365287,-0.651236525447,-0.94008236351,213.469715495,-310.779832425,15782.5041119,-170.329298525,-85.3119848336,-123.15078962
1564084876.62,0.0128248745084,-0.0191956695058,0.963345562787,-1.29920892117,-0.645654857635,-0.951417638609,210.122743946,-314.501849183,15783.4537007,-170.196368673,-84.5807863502,-124.635710658
1564084876.73,0.0129095745576,-0.0191803994302,0.963641865883,-1.28379184584,-0.641394715383,-0.937955264061,211.510469551,-314.251664264,15788.3083306,-168.176731806,-84.0227077152,-122.872139592
1564084876.85,0.0126195936643,-0.0192398985497,0.963444671482,-1.29587067653,-0.647484251478,-0.948739890327,206.759422596,-315.226497838,15785.0774976,-169.759058625,-84.8204369437,-124.284925633
1564084876.96,0.0141408374229,-0.0190981352572,0.963731063709,-1.30063475391,-0.659071704193,-0.946995672286,231.683480336,-312.903848054,15789.7697478,-170.383152763,-86.3383932493,-124.05643307
1564084877.08,0.0138253864931,-0.0189949623565,0.963402879213,-1.31560944646,-0.669500411636,-0.930922059256,226.515132303,-311.213463249,15784.392773,-172.344837486,-87.7045539244,-121.950789763
1564084877.19,0.0137123790938,-0.0189509348708,0.963424895979,-1.31000270029,-0.662092355206,-0.942410006002,224.663619073,-310.492116924,15784.7534957,-171.610353738,-86.7340985319,-123.455710786
1564084877.3,0.0136595005594,-0.0192775210713,0.963713265756,-1.30877342263,-0.647028157853,-0.944352211509,223.797257165,-315.842905232,15789.4781462,-171.449318364,-84.7606886787,-123.710139708
1564084877.42,0.013685152066,-0.0191319955266,0.963679829806,-1.31072050784,-0.648737555808,-0.920145997992,224.217531449,-313.458614708,15788.9303315,-171.704386528,-84.9846198109,-120.539125737
1564084877.53,0.0136105821719,-0.019171920974,0.963967120263,-1.30178586164,-0.651039372746,-0.933474909643,222.995778304,-314.112753238,15793.6372984,-170.533947875,-85.2861578298,-122.285213163
1564084877.64,0.0133237427047,-0.0191590257516,0.963664158236,-1.29450803883,-0.66456138967,-0.955394594251,218.296200473,-313.901477914,15788.6735685,-169.580553087,-87.0575420468,-125.156691847
1564084877.76,0.0149942981217,-0.0188788653639,0.964001843975,-1.29940837999,-0.656120517879,-0.942297882918,245.666580426,-309.311330122,15794.2062117,-170.222497779,-85.9517878421,-123.441022662
1564084877.87,0.0148132276845,-0.0190417600775,0.963793065828,-1.29007822901,-0.666844343953,-0.928220766382,242.699922384,-311.98019711,15790.7855905,-169.000248001,-87.3566090579,-121.596920396
1564084877.98,0.0144061236661,-0.0193592637573,0.96423993112,-1.2900780397,-0.688709527879,-0.90410097982,236.029930145,-317.182177399,15798.1070315,-169.000223201,-90.2209481521,-118.437228356
1564084878.1,0.0140885581745,-0.0189858373815,0.963836445821,-1.28855115176,-0.707624834633,-0.922851187181,230.826937131,-311.063959659,15791.4963283,-168.800200881,-92.6988533369,-120.893505521
1564084878.21,0.012777358607,-0.0171116677059,0.963741863738,-1.27954336483,-0.707091358803,-0.937436297471,209.344243418,-280.357563693,15789.9466955,-167.620180793,-92.6289680032,-122.804154969
1564084878.33,0.0129156383713,-0.0177198368728,0.963778810177,-1.30349742529,-0.685237184755,-0.933005644823,211.609819076,-290.321807324,15790.5520259,-170.758162713,-89.7660712029,-122.223739472
1564084878.44,0.0129424339092,-0.0179498063105,0.963494679159,-1.29604844612,-0.693049344142,-0.900010423852,212.048837168,-294.089626592,15785.8968233,-169.782346442,-90.7894640826,-117.901365525
1564084878.55,0.0129177217683,-0.0181079506795,0.963702828431,-1.29850467021,-0.699316928812,-0.906955946352,211.643953451,-296.680663932,15789.307141,-170.104111798,-91.6105176743,-118.811228972
1564084878.67,0.0126269261539,-0.018079382174,0.963719264338,-1.30376870701,-0.700377602343,-0.894886305916,206.879558106,-296.212597539,15789.5764269,-170.793700618,-91.7494659069,-117.230106075
1564084878.78,0.0125849366636,-0.0182001548941,0.963611986342,-1.29323916455,-0.662400910811,-0.886313705858,206.191602296,-298.191337785,15787.8187842,-169.414330556,-86.7745193162,-116.107095467
1564084878.89,0.0124250758097,-0.0185041628422,0.964125787707,-1.29063280535,-0.646542499119,-0.915239587181,203.572442066,-303.172204007,15796.2369058,-169.072897501,-84.6970673846,-119.896385921
1564084879.01,0.0121835447912,-0.0182894887455,0.963758130812,-1.27760005916,-0.64143023394,-0.917608758234,199.615197859,-299.654983606,15790.2132152,-167.365607751,-84.0273606461,-120.206747329
1564084879.12,0.0122103074996,-0.0166070242459,0.963744622418,-1.26358051126,-0.646752859401,-0.922794447296,200.053678074,-272.089485245,15789.9918937,-165.529046975,-84.7246245815,-120.886072596
1564084879.23,0.0118437689371,-0.0165576499463,0.963610394551,-1.27233696395,-0.648489787201,-0.929751643788,194.048310266,-271.280536721,15787.7927043,-166.676142278,-84.9521621234,-121.797465336
1564084879.35,0.0118800951684,-0.0167817677642,0.963489589471,-1.28250784771,-0.656923251229,-0.962730677882,194.64347924,-274.952483049,15785.8134339,-168.00852805,-86.056945911,-126.117718803
1564084879.46,0.0119616169016,-0.0170323019253,0.963136724274,-1.27334103241,-0.687414132213,-0.949663716964,195.979131316,-279.057234744,15780.0320905,-166.807675245,-90.0512513199,-124.405946922
1564084879.57,0.0116687755239,-0.0172577826703,0.962184379972,-1.26280082229,-0.720199436549,-0.940193528474,191.181218184,-282.75151127,15764.4288815,-165.426907721,-94.3461261879,-123.16535223
1564084879.69,0.0116737729715,-0.0172654028407,0.961864379474,-1.26705509121,-0.710011553963,-0.919456618375,191.263096366,-282.876360143,15759.1859933,-165.984216949,-93.0115135691,-120.448817007
1564084879.8,0.0115806144244,-0.0174187453692,0.962113488402,-1.26477706301,-0.700079100857,-0.93132775043,189.736786729,-285.388724128,15763.267394,-165.685795254,-91.7103622122,-122.003935306
1564084879.92,0.0116188420444,-0.0176055817697,0.962581827062,-1.26196347884,-0.710223862527,-0.934378181494,190.363108056,-288.449851715,15770.9406546,-165.317215728,-93.039325991,-122.403541776
1564084880.03,0.011872973465,-0.0177249064053,0.962588292793,-1.27240835233,-0.710193842686,-0.934833493116,194.526797251,-290.404866544,15771.0465891,-166.685494155,-93.0353933919,-122.463187598
1564084880.14,0.0118575511185,-0.0180031970147,0.964547236951,-1.30165606672,-0.717800412616,-0.928373044568,194.274117525,-294.96437989,15803.1419302,-170.51694474,-94.0318540527,-121.616868838
1564084880.26,0.0120633975691,-0.0184245570008,0.964698958569,-1.29286450585,-0.703272279751,-0.917215129424,197.646705773,-301.867941901,15805.6277372,-169.365250266,-92.1286686474,-120.155181955
1564084880.37,0.0121510031247,-0.0183887419257,0.964566953337,-1.28571545984,-0.702410700631,-0.914043234802,199.082035196,-301.281147711,15803.4649635,-168.428725239,-92.0158017827,-119.739663759
1564084880.48,0.0120833637498,-0.0185518208581,0.964765531441,-1.28996834134,-0.710032225988,-0.910425170864,197.973831676,-303.953032939,15806.7184671,-168.985852715,-93.0142216044,-119.265697383
1564084880.6,0.0122910429998,-0.0185521075223,0.964407142359,-1.29226921713,-0.726051904153,-0.91785593622,201.376448508,-303.957729646,15800.8466204,-169.287267444,-95.112799444,-120.239127645
1564084880.71,0.0122093996373,-0.0183570530201,0.964401974998,-1.2958667229,-0.716042133585,-0.911566525804,200.038803658,-300.761956681,15800.7619584,-169.758540699,-93.8015194996,-119.41521488
1564084880.82,0.0119406081111,-0.0186209570931,0.963982285311,-1.28841745519,-0.679552424043,-0.925753384674,195.634923292,-305.085761013,15793.8857625,-168.78268663,-89.0213675496,-121.273693392
1564084880.94,0.011674281675,-0.0184922598213,0.964044017717,-1.30690395394,-0.700910158738,-0.910277282848,191.271430963,-302.977184912,15794.8971863,-171.204417967,-91.8192307947,-119.246324053
1564084881.05,0.0117763847575,-0.0182299479016,0.964075162821,-1.32735859672,-0.700284791719,-0.906272455327,192.944287866,-298.67946642,15795.4074677,-173.88397617,-91.7373077152,-118.721691648
1564084881.17,0.0118194494067,-0.018042695299,0.964103193413,-1.35416472178,-0.697431885066,-0.932439102924,193.64985908,-295.611519778,15795.8667209,-177.395578553,-91.3635769437,-122.149522483
1564084881.28,0.0119802779036,-0.0179718242066,0.96415283501,-1.32103832594,-0.707841368315,-0.937668475074,196.284873172,-294.450367801,15796.6800488,-173.056020698,-92.7272192493,-122.834570235
1564084881.39,0.0118076407382,-0.0182010089734,0.963538332759,-1.32481235594,-0.680568681865,-0.917947429093,193.456385855,-298.20533102,15786.6120439,-173.550418628,-89.1544973244,-120.251113211
1564084881.51,0.0119696501019,-0.0184072752636,0.96296086667,-1.33889600584,-0.671290439633,-0.930732838856,196.110747269,-301.584797918,15777.1508395,-175.395376765,-87.9390475919,-121.92600189
1564084881.62,0.0117980757167,-0.0182022899247,0.963564194066,-1.32103693961,-0.674390403303,-0.92086566184,193.299672542,-298.226318127,15787.0357556,-173.055839089,-88.3451428327,-120.633401701
1564084881.73,0.0117169009575,-0.0180178031197,0.963740977784,-1.32939126091,-0.671836859156,-0.919618790313,191.969705288,-295.203686314,15789.93218,-174.15025518,-88.0106285495,-120.470061531
1564084881.85,0.0117170858618,-0.0184132884328,0.964046567506,-1.34607045543,-0.700836379348,-0.942924086854,191.972734759,-301.683317683,15794.938962,-176.335229662,-91.8095656945,-123.523055378
1564084881.96,0.0118637366506,-0.0183786002145,0.963540348255,-1.35192142516,-0.69334816126,-0.94786831939,194.375461283,-301.114985914,15786.6450658,-177.101706696,-90.8286091251,-124.17074984
1564084882.07,0.0118492379855,-0.018591521443,0.963792758742,-1.34955371012,-0.688898841317,-0.948501334779,194.137915155,-304.603487323,15790.7805592,-176.791536026,-90.2457482126,-124.253674856
1564084882.19,0.0122024001245,-0.0170253380487,0.96353164693,-1.32681207957,-0.685657812147,-0.951361124965,199.924123639,-278.943138591,15786.5025033,-173.812382423,-89.8211733913,-124.62830737
1564084882.3,0.0128132147995,-0.0175200698689,0.963418716612,-1.32771865787,-0.659840122536,-0.952408218576,209.931711276,-287.048824732,15784.652253,-173.931144181,-86.4390560522,-124.765476633
1564084882.41,0.0128502526946,-0.0177456019445,0.963512391826,-1.33311473102,-0.665611835473,-0.964800984504,210.538540148,-290.743942258,15786.1870277,-174.638029763,-87.195150447,-126.38892897
1564084882.53,0.0128591727376,-0.017777682375,0.963596699519,-1.31659715104,-0.673859812231,-0.961450657046,210.684686133,-291.269548033,15787.5683249,-172.474226787,-88.2756354023,-125.950036073
1564084882.64,0.0145517710889,-0.017830968825,0.963428435817,-1.34600613823,-0.676702838642,-0.998130018823,238.41621752,-292.142593229,15784.8114924,-176.326804108,-88.648071862,-130.755032466
1564084882.76,0.014219640855,-0.0183916219425,0.96332582661,-1.35491697479,-0.660940951724,-0.978469688696,232.974595768,-301.328333906,15783.1303432,-177.494123697,-86.5832646758,-128.179529219
1564084882.87,0.0138230673945,-0.0183102722483,0.963257892387,-1.3591199338,-0.636831589376,-0.96764562059,226.477136191,-299.995500516,15782.0173089,-178.044711327,-83.4249382083,-126.761576297
1564084882.98,0.0137347059675,-0.0181638153359,0.963221165648,-1.33771175721,-0.657117896087,-0.988438310439,225.029422572,-297.595950464,15781.415578,-175.240240195,-86.0824443874,-129.485418668
1564084883.1,0.0135819384958,-0.0185202853649,0.963334595958,-1.32378790973,-0.634154198082,-0.984250967945,222.526480315,-303.436355418,15783.2740202,-173.416216175,-83.0741999487,-128.936876801
1564084883.21,0.0152266743337,-0.0184260693284,0.963509925425,-1.32270682868,-0.641731144686,-0.986589229929,249.473832283,-301.892719876,15786.1466182,-173.274594558,-84.0667799538,-129.243189121
1564084883.32,0.0145829131503,-0.018219204583,0.963863034445,-1.32020713818,-0.628703068385,-0.968846337471,238.926449055,-298.503447888,15791.9319563,-172.947135102,-82.3601019584,-126.918870209
1564084883.44,0.0145406374603,-0.0181306825622,0.963643723188,-1.35765207322,-0.623084669943,-0.975778497617,238.233804149,-297.0531031,15788.3387607,-177.852421592,-81.6240917626,-127.826983188
1564084883.55,0.0146490737143,-0.018612536181,0.963031303994,-1.3325738888,-0.650852538827,-0.959116678389,240.010423735,-304.94779279,15778.3048846,-174.567179433,-85.2616825863,-125.644284869
1564084883.66,0.0142339710303,-0.0189241341254,0.962992822032,-1.32221726328,-0.623935223876,-0.960151575436,233.209381361,-310.053013511,15777.6743962,-173.210461489,-81.7355143277,-125.779856382
1564084883.78,0.0141045192398,-0.0189360175879,0.963153500766,-1.31365965909,-0.631007350343,-0.949632601098,231.088443225,-310.24771216,15780.3069566,-172.08941534,-82.6619628949,-124.401870744
1564084883.89,0.0136218016908,-0.0190931970791,0.963444596002,-1.3135914031,-0.628975317599,-0.961539569996,223.179598902,-312.822940944,15785.0762609,-172.080473806,-82.3957666054,-125.96168367
1564084884.01,0.0137732933967,-0.0191614164337,0.963828652027,-1.29139256814,-0.62638312935,-0.955461948874,225.661639012,-313.940646849,15791.3686348,-169.172426426,-82.0561899449,-125.165515303
1564084884.12,0.0135678390571,-0.0191007435403,0.963515122762,-1.30118460903,-0.621760083591,-0.940068425743,222.295475111,-312.946582164,15786.2317713,-170.455183783,-81.4505709504,-123.148963772
1564084884.23,0.0137735551514,-0.0187043410613,0.963013219861,-1.29625698782,-0.635156594316,-0.914763873245,225.6659276,-306.451923948,15778.0085942,-169.809665405,-83.2055138554,-119.834067395
1564084884.35,0.0123961996362,-0.0183964069551,0.96334275725,-1.27731831194,-0.62965620206,-0.914127180577,203.09933484,-301.406731553,15783.4077348,-167.328698864,-82.4849624698,-119.750660656
1564084884.46,0.0124749390476,-0.0185343053221,0.962638364337,-1.27248724411,-0.65753027651,-0.912790798397,204.389401356,-303.666058398,15771.8669613,-166.695828978,-86.1364662228,-119.57559459
1564084884.57,0.0112274451428,-0.0198058747899,0.962443863841,-1.28645989374,-0.691777248859,-0.911588054435,183.95046122,-324.499452558,15768.6802652,-168.52624608,-90.6228196006,-119.418035131
1564084884.69,0.0113986459411,-0.0198028263734,0.962537368082,-1.2746077975,-0.683668226263,-0.921955966549,186.755415098,-324.449507302,15770.2122387,-166.973621472,-89.5605376405,-120.776231618
1564084884.8,0.0111132735345,-0.0198977390486,0.962548279711,-1.27233785744,-0.69698079295,-0.944264186688,182.079873588,-326.004556572,15770.3910148,-166.676259325,-91.3044838765,-123.698608456
1564084884.92,0.011271477431,-0.0194948792062,0.96189892049,-1.28479872819,-0.734152942663,-0.96052479092,184.67188623,-319.404100915,15759.7519133,-168.308633392,-96.1740354888,-125.828747611
1564084885.03,0.0114871031254,-0.0193276178481,0.961656294066,-1.30212038209,-0.717226198015,-0.955312006484,188.204697607,-316.663690823,15755.776722,-170.577770053,-93.9566319399,-125.145872849
1564084885.14,0.0116567521879,-0.0197386060633,0.961560000597,-1.30702284769,-0.730236402641,-0.933063248584,190.984227846,-323.397321741,15754.1990498,-171.219993048,-95.6609687459,-122.231285565
1564084885.26,0.0114920535316,-0.0198399407695,0.961668648975,-1.32059537208,-0.735838716575,-0.938230206168,188.285805061,-325.057589567,15755.9791448,-172.997993743,-96.3948718713,-122.908157008
1564084885.37,0.0133213638034,-0.019833485755,0.961693190327,-1.31601675091,-0.73859072278,-0.963491155017,218.257224555,-324.95183061,15756.3812303,-172.398194369,-96.7553846842,-126.217341307
1564084885.48,0.0129169617981,-0.019534707492,0.96176410567,-1.32181965597,-0.707479742105,-0.935080970813,211.6315021,-320.056647549,15757.5431073,-173.158374932,-92.6798462158,-122.495607177
1564084885.6,0.0127727265558,-0.0191681508053,0.962120898228,-1.27971402625,-0.599327187742,-0.927069056938,209.26835189,-314.050982794,15763.3887966,-167.642537439,-78.5118615942,-121.446046459
1564084885.71,0.0125452585877,-0.0195950857248,0.960952753717,-1.32349834882,-0.54931813309,-0.917568258114,205.541516701,-321.045884515,15744.2499169,-173.378283695,-71.9606754348,-120.201441813
1564084885.82,0.0128044046039,-0.0195398740273,0.963832087721,-1.34840042233,-0.518813800697,-0.925048073524,209.787365031,-320.141296063,15791.4249252,-176.640455325,-67.9646078913,-121.181297632
1564084885.94,0.012817909456,-0.0200028788121,0.963640285199,-1.39065961674,-0.539451504597,-0.915749373042,210.008628528,-327.727166457,15788.2824327,-182.176409793,-70.6681471022,-119.963167869
1564084886.05,0.0122685403854,-0.0199801299934,0.962637584804,-1.37296770087,-0.480926201465,-0.922647718181,201.007765675,-327.354449811,15771.8541894,-179.858768814,-63.001332392,-120.866851082
1564084886.16,0.0122623894719,-0.0199596560565,0.962101365386,-1.35551825902,-0.509169459181,-0.93725317537,200.906989107,-327.01900483,15763.0687705,-177.572891932,-66.7011991528,-122.780165973
1564084886.28,0.0122812677122,-0.0195506045134,0.963816033535,-1.35050078427,-0.531534956011,-0.93436755249,201.216290197,-320.317104347,15791.1618934,-176.915602739,-69.6310792375,-122.402149376
1564084886.39,0.012322672191,-0.019597497187,0.963332867681,-1.34980185088,-0.524182987128,-0.902762858309,201.894661177,-321.085393912,15783.2457041,-176.824042465,-68.6679713137,-118.261934439
1564084886.51,0.0123355221594,-0.0196152865308,0.963435127788,-1.36367662762,-0.562604383071,-0.914013290036,202.105195059,-321.376854521,15784.9211337,-178.641638219,-73.7011741824,-119.735740995
1564084886.62,0.0119808761934,-0.0195580547528,0.962721497822,-1.33341583509,-0.535351578352,-0.895131045002,196.294675553,-320.439169069,15773.2290203,-174.677474397,-70.1310567641,-117.262166895
1564084886.73,0.0119058354491,-0.01948213209,0.962762824602,-1.34053226685,-0.525327870899,-0.861343131341,195.065207998,-319.195252162,15773.9061183,-175.609726957,-68.8179510877,-112.835950206
1564084886.85,0.0119847831542,-0.0193649735685,0.962555878079,-1.33930346764,-0.53310042732,-0.855361489963,196.358687198,-317.275726946,15770.5155065,-175.448754261,-69.8361559789,-112.052355185
1564084886.96,0.0119337657763,-0.0195524996491,0.962760251209,-1.33514411325,-0.553072827336,-0.865245188295,195.522818478,-320.348154251,15773.8639558,-174.903878835,-72.452540381,-113.347119667
1564084887.07,0.0119122641986,-0.0192085778092,0.962626804213,-1.33140069429,-0.601582338496,-0.888644333587,195.170536631,-314.713338826,15771.6775602,-174.413490952,-78.8072863429,-116.4124077
1564084887.19,0.0115755299663,-0.0195582278408,0.962921740979,-1.3394819989,-0.587225631364,-0.885276083435,189.653482967,-320.442004944,15776.5098042,-175.472141857,-76.9265577087,-115.97116693
1564084887.3,0.0119804769697,-0.0196287722442,0.962235035631,-1.34217502039,-0.649877114029,-0.918122520893,196.288134671,-321.597804449,15765.2588238,-175.824927671,-85.1339019378,-120.274050237
1564084887.41,0.0120763745852,-0.0191063247073,0.962544735193,-1.34230866339,-0.706263448428,-0.929363703918,197.859321204,-313.038024004,15770.3329414,-175.842434904,-92.520511744,-121.746645213
1564084887.53,0.0123579949392,-0.0192464734866,0.962017800736,-1.33632207186,-0.447087485264,-0.941007486198,202.473389083,-315.334221604,15761.6996473,-175.058191413,-58.5684605696,-123.271980692
1564084887.64,0.0121231720078,-0.0193970214504,0.962007426913,-1.35307154406,-0.518409271089,-0.927059409334,198.626050175,-317.800799443,15761.5296825,-177.252372272,-67.9116145126,-121.444782623
1564084887.76,0.0123024563695,-0.0195569286804,0.962046918596,-1.33379492401,-0.558934756194,-0.936643544736,201.563445157,-320.420719499,15762.1767143,-174.727135045,-73.2204530614,-122.70030436
1564084887.87,0.0119022888575,-0.0194322904998,0.962375429862,-1.31568260718,-0.570216853093,-0.955192930721,195.007100642,-318.378647549,15767.5590429,-172.35442154,-74.6984077552,-125.130273924
1564084887.98,0.0117130365343,-0.0192712880123,0.962231636876,-1.31617541516,-0.600218068547,-0.952803408641,191.906390578,-315.740782794,15765.2031386,-172.418979386,-78.6285669797,-124.817246532
1564084888.1,0.0120309906933,-0.0191996279611,0.962444020063,-1.29448153777,-0.626455803677,-0.939965815869,197.11575152,-314.566704515,15768.6828247,-169.577081448,-82.0657102817,-123.135521879
1564084888.21,0.0118288681865,-0.018646852665,0.962683993057,-1.18793414735,-0.509611750027,-0.955129539625,193.804176368,-305.510034063,15772.6145422,-155.619373303,-66.7591392536,-125.121969691
1564084888.32,0.0106703954304,-0.0188817767735,0.962484929689,-1.19967508376,-0.549490269681,-0.931372310854,174.823758731,-309.359030657,15769.353088,-157.157435973,-71.9832253282,-122.009772722
1564084888.44,0.0109217152623,-0.0189223100337,0.962671983595,-1.2148220792,-0.537289334316,-0.929838133203,178.941382858,-310.023127591,15772.4177792,-159.141692375,-70.3849027954,-121.80879545
1564084888.55,0.0111723171736,-0.0189587899678,0.962669433673,-1.22921773388,-0.548445897068,-0.943724548891,183.047244572,-310.620814832,15772.3760013,-161.027523138,-71.8464125159,-123.627915905
1564084888.66,0.0114222729562,-0.019113692221,0.962984521555,-1.2345402353,-0.549326498201,-0.974542933696,187.142520115,-313.158733349,15777.5384012,-161.724770824,-71.9617712643,-127.665124314
1564084888.78,0.0115495769106,-0.0193751745614,0.962267124087,-1.24849079192,-0.56691293235,-0.98090543422,189.228268103,-317.442860014,15765.784561,-163.552293742,-74.2655941378,-128.498611883
1564084888.89,0.011688564532,-0.0192931258553,0.962524786679,-1.26791652189,-0.571290341405,-0.946173669424,191.505441293,-316.098574013,15770.0061049,-166.097064367,-74.8390347241,-123.948750695
1564084889.0,0.0105441221413,-0.0190972117072,0.962781097073,-1.26860578573,-0.598130772913,-0.924838745229,172.754897164,-312.888716611,15774.2054944,-166.187357931,-78.3551312517,-121.153875625
1564084889.12,0.0106127568022,-0.0194824124115,0.962743221741,-1.27685971097,-0.613126855927,-0.923194565363,173.879407447,-319.19984495,15773.584945,-167.268622138,-80.3196181265,-120.938488063
1564084889.23,0.010918668622,-0.0194384680454,0.963002102692,-1.29268519026,-0.620516460411,-0.930111750048,178.891466703,-318.479860455,15777.8264505,-169.341759924,-81.2876563138,-121.844639256
1564084889.35,0.0110230908223,-0.0192280196783,0.963015368985,-1.29166094604,-0.638617486126,-0.909619659013,180.602320032,-315.03187441,15778.0438055,-169.207583932,-83.6588906825,-119.160175331
1564084889.46,0.0128992973651,-0.0189653739605,0.962661097712,-1.28692233235,-0.625900775681,-0.906443952653,211.342088029,-310.728686969,15772.2394249,-168.586825538,-81.9930016142,-118.744157798
1564084889.57,0.0130253832536,-0.0190707896894,0.962513152003,-1.26891712202,-0.619035888953,-0.894425511587,213.407879226,-312.455818272,15769.8154824,-166.228142985,-81.0937014528,-117.169742018
1564084889.69,0.0128947199282,-0.0188726950955,0.962575313365,-1.2748498373,-0.62812466647,-0.919486777222,211.267091304,-309.210236445,15770.8339342,-167.005328686,-82.2843313075,-120.452767816
1564084889.8,0.0128503651229,-0.0200371833985,0.962167391404,-1.25652515891,-0.616457237991,-0.929828175835,210.540382173,-328.2892128,15764.1505408,-164.604795817,-80.7558981768,-121.807491034
1564084889.91,0.0132498989231,-0.0199377619336,0.962410613201,-1.25988027661,-0.600613040909,-0.94905909871,217.086343956,-326.66029152,15768.1354867,-165.044316236,-78.6803083591,-124.326741931
1564084890.03,0.0129991277808,-0.0197506263652,0.962751583131,-1.26977011154,-0.615360897123,-0.952626471282,212.97770956,-323.594262368,15773.721938,-166.339884612,-80.6122775232,-124.794067738
1564084890.14,0.0126513634402,-0.0195333762287,0.96269224513,-1.25882363474,-0.633977479167,-0.944386724917,207.279938604,-320.034836131,15772.7497442,-164.905896151,-83.0510497709,-123.714660964
1564084890.25,0.0125336880337,-0.0194843354808,0.962687669055,-1.27492600409,-0.633175151097,-0.938497670746,205.351944744,-319.231352518,15772.6747698,-167.015306536,-82.9459447938,-122.943194868
1564084890.37,0.0122812957928,-0.0196599253703,0.962781206837,-1.27109752582,-0.611079010034,-0.925563934206,201.216750269,-322.108217266,15774.2072928,-166.513775882,-80.0513503144,-121.248875381
1564084890.48,0.012737736526,-0.0195494015832,0.962548008028,-1.25620151369,-0.601879505977,-0.943694563686,208.695075243,-320.29739554,15770.3865635,-164.562398294,-78.846215283,-123.623987843
1564084890.6,0.0122940409984,-0.0194987582999,0.96224047285,-1.24279510278,-0.60810376912,-0.943981595867,201.425567718,-319.467655986,15765.3479072,-162.806158465,-79.6615937547,-123.661589059
1564084890.71,0.0118458868986,-0.0194775934074,0.962427558378,-1.21775223373,-0.612942247169,-0.935079619486,194.083010946,-319.120890387,15768.4131165,-159.525542618,-80.2954343792,-122.495430153
1564084890.82,0.0117599310212,-0.0194829590667,0.963133044727,-1.24483197219,-0.615006801078,-0.932411352194,192.674709852,-319.208801348,15779.9718048,-163.072988356,-80.5658909413,-122.145887137
1564084890.94,0.0115605004191,-0.0193657178475,0.962986732442,-1.25088312611,-0.633658792726,-0.935353423082,189.407238867,-317.287921214,15777.5746243,-163.865689521,-83.0093018471,-122.531298424
1564084891.05,0.0110880441272,-0.0194799273128,0.962830637323,-1.22884824862,-0.63899520353,-0.912810447186,181.66651498,-319.159129092,15775.0171619,-160.979120569,-83.7083716624,-119.578168581
